pubkey,nchannels,capacity,base,rate,alias
038e60cc7a9a05a5cb30fb8da4e6788c4aebccfea2ee3720539ca0a8bb7058d753,5,300041,1,0.01,ORION
038e6dca99bd567bb2dbc665a6cdea61f6093cea9680b85a2d9ad6844a906e8410,3,149109,1,0.01,CryptoWish
038e87f3c1040381d303ee118f609075149b585e2c75b50cfe08c65556ca7edf7a,4,355712,1,0.01,thib
038e9eeb318e4d6c5009e511f300305e3a848bac649b516fd5ec2c80358c408e4f,2,343448,1,0.01,Hodelnoodel
038ea0dbdbbe67044e13ac0ffddcd0b5a496e177f296fba58f2a97d293cb8225a1,1,90000,1,0.1,
038ea621bd01652cd9a611d86b616c16d2c5fa0dbddff68b97f0f9f80a79d854e2,1,359650,1,0.01,ddm
038eb6893f5b49e7362af61ee1398005a1cf0129c3167fcd05ee07d63670cd3bab,25,150100000,1,0.01,paradyme
038f154a5f88f3bfe602223a538481a5fba4b520beddc45edfc0056fd72b5a2c32,8,13901845,1,0.01,arsouille [nodl]
038f262bcc5ae20e581c35075f951203106e48ef3531a939007343c8861c63de7b,2,750000,0.75,0.01,blitzkist
038f41f4a910c82a960ac9c8e5cc9daf729550bfb0b6a13d86edc2f79bff2e89ef,29,27393972,0.6095131622387583,0.01,codeoholic
038f7d8356c2c1b2850e95e9bdf89991282bcb855a5208add493e70daeea57dbd8,5,1126818,1,0.01,MeCasa
038f7d9ee2b8cb98efc34240f5ea5ec032062768c070271da6ff90739fb4263b3a,2,1000000,1,0.01,josey
038f91252ffd1b1f44711ccb84ce5509039c67fc178800f26518f4329c604fad18,6,11340000,0.9,0.01,Luciano
038fa57b884dc34dc7b69fb648ae785d99c6ab216ccc790fe00799b0fa9fb45517,2,279666,1,0.01,
038fe3c921a6bc389d28fc6a47e131b07adfb36450bfc1553d6445b182eb84c9bd,2,500000,1,0.1,huseyinyaz
038fed639d43b40621da90b309c40cc376e6d9623586d7002c362064ac73d70a8b,9,58256915,0.0014968523479144064,9985.031491489379,038fed639d43b40621da
038fedd27c896882039482509cd33f62143e6bc0a9ad8ff41ae5e353e30d745387,5,7500000,1,0.01,Vida.Live
038ff6ec3fb52c23f1ea2f341bd7f9dd899766380750e4ce8c76bf12e11e1bf9a1,23,74131552,1,0.01,Bitcoin Association of Hong Kong
03900174bddb85ddb1c970ec75665f78d2c69230ebe43de36eddfe7f2528a58690,1,150000,1,0.01,Conta���Casa
039016d41e77dd39e5211195e4fd434ed1f6159af5a453e2690ab072c3bc76b4e5,4,3248619,1,0.01,Sterls
03902356d26efdc0812726c31a1a2e0d721f26063dd252ac89ded8280037e9ece8,56,175756213,1,0.1,piece-a-pea
039026382473c677f291d6a16b8b6b5af02813cc018336330fc3f34828f3d8d062,34,167074653,0.001,0.01,ilay
039044f8cc91c1069f1747fe237fe0e1d626abee240eaaf3f9b21b99fd9c8231c7,2,4230000,1,0.1,MERCURY
03905e28f441d1d0d91d42f7d4873e686c25cb53bfe849b69e5fc2655de71a89a7,20,12105523,1,0.01,super_node01
039081909756de70cae7a7dc9b095b66ae395e6ef0d36fe710b920affee0cb6c20,5,38015069,1,0.01,Asgardas.com
0390865bad1f34c81eecec49ce11ba1503301155083d1da7e8d638c16327daf39b,7,3758440,1,0.01,TheCryptoCurrencySpace.com
03909d694e59e4d835f63233dd6736bba087ee910abbe517fdc7508d39b89d8b05,3,800000,1,0.01,Dillinger
0390b5d4492dc2f5318e5233ab2cebf6d48914881a33ef6a9c6bcdbb433ad986d0,552,3004757497,0.03594514968473677,4.2405229455027795,LNBIG.com [lnd-01]
039124670a7de210cf0dbdb038bcb7e20ecf677fa8f6d8ac372c46c8e5e98986f4,1,33922,1,0.01,LNCampoo
039128dd192e21009f4eea7fa973d21ee9010acef0d9f7c922175aa87616dfe4d9,1,650000,1,1,reckless
0391489a933ab83094d1af43b3df3e8c8d467474649361912f05211d0e68a28fc9,325,490815331,1,0.01,Casa Store
03919b1f0b4351584c18b0c964f1dc38f81ca9ff850fb1c0cdd1693130c0744331,2,2000000,1,0.01,50 Sats
0391ddd46f8a3cf3c3bdd6def04e7d316ba9cc23abcbbe881a0af573fc352559bb,16,28871514,1,0.01,LN-FTW
0391e755e11d6c399b85f4df22477d565ef920b47fce3141f471e84bcac624ab37,1,600000,1,0.01,
039219bcea2a4479b4d354964c8693dd5349ef8c86bdbf582f5698ae27121e0d6b,27,126877237,1,0.01,Ratatat#min0.015BTChannels
03922d844b2b85ecbb94e655a3fd46e0544adb4b6c267bc31067909d5b46744a4e,3,588302,1,0.01,MUCH96
03925bda3dbd4f1c762468845277df792c281a2bc5c355542adc3eb66d515198bc,1,100000,1,0.1,
039276cac61a7f32bf3d244493e57ac5d6099c7b02d52a63ffd8f8f4971eea9560,5,3521519,1,0.01,ieCheet0ch
039277536aad6190bbe4a4070f78dd3e8e27c6c863f828a463d843eaf07d1ce535,8,12939326,1,0.01,nodik
039277afab26159bee218ae919dd936bc3f2c67c54bfa268c3a2ea8fcc19708956,6,3595000,1,0.01,lightningMcqueen
0392966aefbb80ae470d4954dfed209d521c676e06066a30bc993629d7003fee60,4,776753,1,1,<wdey>
0393239396c59ac83a4c85c97bb9dc40679cb341869ad30abcaf4c5308171ca546,9,8544009,1,0.1,🚀 Infant Iguana 🚀
03935a378993d0b55056801b11957aaecb9f85f34b64245f864c22a2d25001de74,29,65857689,0.5248302100306009,0.01,lncm-dm-2
03937338c1005d29bcfe1e9add68c0cdf5329683cc3af15c94750acd49457ba7c6,2,700000,1,0.01,big$salvia
039377b330578822ada81ae1220b6a21d714d1cf616d621bbabd1f026e0c83d530,5,7000000,1,0.01,blammo
03939a6db96762d2e7d34c7c37bcce76020d03f092ff9518b2f104ae67c2532485,1,500000,1,0.01,03939a6db96762d2e7d3
03939ff69d65a13c4bb2585042e7eb7e75a7c77289ab5794d1b973721d86c6839c,5,9831088,1,0.1,CocoPi⚡
0393b8910da3f3cae5036ad7277c5006005f8f16709eafb9454f9764311bc66d8f,1,60000,1,1,�CihanDe�
0393e8fc8d915e64bdbbb02519f305ad9ddc422ba6c93a57d6b190aacdda7b1415,5,1597271,1,0.01,btcln.dev
039401f72bc0d40efb58b01de15527a2a5ae1943d7c29067b725a1467a93c7e66f,16,16588149,1,0.01,SLL
0394396e6e8cf8d9f91de4269dfd2e8416b93b91cae6139057c7283b463e4bfa31,66,17927713,1,0.1,FirstBlockCapital2
0394481d4c01df82ae1311154c235db3ed35a14d12fdc3c872f0e45a3ca5d06135,9,99605813,1,0.01,redwood
03944919f1b2bf1f14a1c94a36c88476d916899e6e3632403b929ca11f37bbc7d7,8,9364287,1,0.01,LN.Twicebit
039450c315bd099b2ad77a705c7ddad2fd52f9ddd19652ab5fd38a57e6e8ae2b63,2,1200000,0,0,therock
03945c8c1c7c50a1026814496a120af4c9cea2653787555130d7837d9340631ee0,5,7550001,1,0.01,pi-server-hub
03949914687fadf3bca1abe088db2b9a5bc105194a36f230f7e54e90e88d2dc0ec,75,469840553,1.017027053005363,0.20510811590160888,OnionRouting @ramses_btc [nodl]
0394a7ae56df53f3b3d993ab0f6a6f43b0349ff2dd1d3347aa93d3a93f2c2897aa,1,100000,1,0.01,gam3tin
0394bbff66c458462b550edfb6d6cbfe1781fef27000cf7a7bb4ebbaa21aa8e511,11,3257512,1,0.1,skroderider
0394c302bc96d582dd1f9800de973cddc10a8c6629fed5e1f7690901af52ffb710,1,122000,1,0.01,OverCloudz
0394e00d56a9e54a3d29036d218a607eb87257c10a4109fbb964b5c5c03c405329,12,19811178,1,0.01,PayOnline.Tech
0395033b252c6f40e3756984162d68174e2bd8060a129c0d3462a9370471c6d28f,671,642653871,0.3032030472745725,1.4307310253329197,BitMEXResearch
03952f8756c036669440e06c782c7f21732886ccf04052e0e6e792f8f5a490f6aa,19,20025544,0.5,0.0176901781045249,lngames.net
03956050c4d153ef9bb8c265710e901deb2028428be8eb6012ea20a6b85274384d,9,6800000,1,0.01,Bruru
03956b58bb3b7125b9f9cb9ab283c33917e7fd760147acb3133419d2ed068966bb,19,18579877,1,0.01,ChrisBTCLNNode
03957aeecfc300f9c2b594eede3684abe4f7f21d6ec0bd91ed88730f0edc456fc8,7,6190877,1,0.01,D-Lightning
03957c801187ade4aaeee6ca1e3f23eeb7413a84558ff1f3543cb41f5f86da609a,102,623597765,0.001785762918826369,6.8481277101754845,eclips.lnd
03959131f6e164a1e9fed6ffe3c068f736469824941ec850a517ee8c9fb66d7f6b,2,400000,1,0.01,woo1
0395ddc32f9c9269a2c25815e6d3e99a749263bc011fdbbdd7bc4ef46eba9c0b83,11,6083217,1,0.01,SuperdoughBLN
0396155d18e9db01f15f760d42b248cc1dd7e8dde6e0cde1085493147ece520a1c,3,888395,1,0.1,lightning.freejungle.net
03961c8b69c7e8e52a49d3f563d9b6160a2a235a19c8bc7eebde35fb3ae6fa0c32,7,3500000,1,0.01,aurumbtc
0396632392e7902dfbc83c46831f921842a93d8cbc68232eb90b4d723230bcec59,31,55978111,1,0.01,NSCasa
039663ec00e77d365a3b4d861d6e7fe2c83976364b994300b68dbe61aaf8ede607,5,15200000,1,0.01,JK
03968c0bbd6164ea5220229d07731352f092eee92be05ebf07fdcdf7a0b93f269a,1,150000,1,1,LND18
03968d7f8825d1e34e7d38993617cb6a861f7bcf78e6fe1b1043272350960d1f51,3,950000,1,0.01,03968d7f8825d1e34e7d
0396934c785969142c0522618dc340264e9f06a6c923dfca7ddb5120fd4f12f8c4,1,100000,1,0.01,Crespi
0396948e401c19d1b2e25ca7996eaa6f57d885da9940349499a53e9ffac877de1b,17,1506288,1,0.01,Kali
0396cbb6ad2d46c372693ad375e2b1cb22c5b83046b712cfb37319ae3d26548193,17,56746546,1,0.01,beachnode
03970306a0aaa62556f51f4df8f51d8d8a62c1140d02566d49df65704a1f4fec9c,6,7727728,1,0.01,bitcoinbomber
03974b6c9aa13cd63a9cdd5e18851fcd53f79b65c414ffedc3aad7630b9b6f9efd,1,1000000,1,0.01,LimpThePimp
03974c4dd84f0b2c978663c62afe25f3cdb441aea71d717f9b23fe68b576cf344d,1,60000,1,0.01,03974c4dd84f0b2c9786
03975535656e13c2b0b534f601d5f1f6d9ea4b13745604e8619269fd00ce927ae3,6,2566354,1,0.1,qxe.io
0397688a8afea10500b5584796108e3be91c2b942a4d3467d1357ce0d72622d04d,3,600000,1,0.01,0397688a8afea10500b5
0397b318c5e0d09b16e6229ec50744c8a7a8452b2d7c6d9855c826ff14b8fa8b27,5,900000,1,0.1,SPICEFLOW
0397da0006f18c2886ed69a2a93e7740cf989b3c7d3afa335c94b9e15597d1fdf9,3,3709373,1,0.1,FASTFASTERFASTEST
0397e25fdacbe8174e58bce84a49438b6306982c7d1c99c3a9d99050013da5611c,8,8670085,1,0.01,stratisplatform.com
0397f5dc12effa6fbdb4cc55c11eb75100d859c7c000963ca7cd0993c2ad5267ae,1,100000,1,0.01,brischniz [LND]
0398212beaa280eabc2223dcacf248496c59195fea23a7684888cb948baa9f38e6,47,25008962,1,0.01,Rotterdam
0398302c8b4b32e5bb3767e120346c344bfcba345eee41ad588f4c76141bc53a6e,2,638703,1,0.01,THE
03984d92cdc95dfc197c190f8d99af095089ce70e00757920a15625919e2f0dab5,36,52600223,0.3515525951287317,0.07484474048712683,loysan
039867f8c14d6c95ce234ab11afd7c450c049ecf3258633f5ced5160716816eab6,2,2080000,1,0.01,Rangsarit [LND]
03987e4cb01b6286cfed7fa03fa767841afc178717d4250fbf8bde275c19044af1,8,583961,1,0.01,Cypherpunk
0398b0e1e9d70f131e18cb6a15fa4c519443d18cb4f0a285db1f1ddbccbe629835,6,7695102,1,0.01,instazap
0398c575c4ad17775da9a24704aa6f04b38c223c0f5eec8d9a617488b9a0dea313,2,1774964,1,0.01,BitcoinBadger
0399832b0a05a2ec721088719b5d0e10d069cc2d12a8b332ea3b56ba6dd56064a2,3,12618338,1,0.01,YqqW4d
0399a312311ad4faea5a57e4983766dc8f44a04627bc1dd446cc479fc0a194fe84,8,3100000,1,0.01,holynode
0399a78dc31edfdcea76b9671372cebe187c57bf16857d0fa7dd94e273a6465821,1,600000,1,0.01,0399a78dc31edfdcea76
0399af1614c5aff93313850f1f825963ff78884c3a0bb31b2db1d11de7dd6a1f25,2,39823,1,0.01,
0399b445c0891909544edb141f51691bd411a6691b52b31c8d1d518b0ff0ac233e,4,965606,1,0.01,TheTimesJan03
0399ca358e5e8168dd4c891a504cc689d741fd7884cee6ce669fac482625acce17,9,11993788,1,0.01,otomayt
0399cd9a37f87b2ac5b8f336e46490d32ba85bc763c09e3ab07429596292a3a1e8,8,400000,1,0.1,cicekdagi
039a0bb71ac1d883de0fc96e4d90fe442e4c6621529f9661428402154bf03fa286,5,720862,0.805489122744714,0.01,light1
039a41344ea8949727bc7aa5fbeef0ef08726c0c9c1c064b07b0e18a3fc9bb5c53,11,1170674,1,0.01,BambergCityNode
039a6b6647e3d125574deb3fc4d71f0682efa0f1dde279f42a13fa956849e46681,3,4797437,1,0.01,
039a9f207d13edb6357f99aea0db5226a6594ce5ff09f5d33c99f1a261804f9dda,6,794888,1,0.01,FuKbCashKlowns
039ac7c1536c2441cf42c9964d2614984cbc99f7ffb474e9affb451af8210a9c6f,4,2779658,1,0.01,DanishLightning.dk
039ad09a86e3b79d2d3c17ffd14221c7434cccd3a114b93753c03d8e397f7944fc,3,230147,1,0.01,weepete [LND]
039ae0c6ebadfb782c94e548281ebdf4c2103fda19928f0676507b35b59a2672d6,6,1416454,1,0.01,039ae0c6ebadfb782c94
039b1e8092e8a992bc960376c01287b3b3c89c502084d233e2881f0cf911bd03ba,6,84500000,1,0.01,Syndicate ~ Everyᤐhere
039b3d2518075fbc6f5248f3957f9ab774285b6eecdaae57a3742bc0f7ebff09a6,1,172110,1,0.01,
039b3ec0c8ce6a322a7fe6c7b246bcd40471702e4b58a81f4caa0261ff6fdbf486,1,100000,1,0.1,
039ba6a2953bac3fbfd8ade06efba861802063876a5198a52c1ce20266bfbc32bb,14,24334727,0.806452315244794,0.01,BLESK
039bb663846b683ae1028fd3089415111d0a3f6c2f4f6be24fb90614664a5fc727,11,951346,1,0.01,JayNode
039bd10efba063e9b87b25850991948c9809bab36f58ea3993e384d5d4121ad456,2,493687,1,0.01,
039bd9dc5722d741d5cace4b5732a15bfd57f6e67630722746db62015cdb66787d,1,240000,1,0.01,
039c1a98666ad4cf4ee5e7441a220a12a838dc8d5787ecfed29824280b7ccc7852,2,33554430,1,0.01,039c1a98666ad4cf4ee5
039c25d0dbbeaabd5697366e436998314956e915cd8a452bb42598f367677113b0,1,4500000,1,0.01,
039c4249e620202add3c61cccfb406d4d4e56900ceaae12b4d2d298ee3e4838852,19,23971712,0.001,0.01,lightning-node.online
039ceed5a1c064a36f71dcfc300fa622ef11a879a7a4e7c8b8fd328250b74c6855,1,300000,1,0.01,🤖 BLITZHUB.IO 🤖
039d3433dd4964fc24410b0dc33fe22bc060b0df4622bb5335134e98e2d7a039ec,3,4500000,1,0.01,KiroStockholm
039d510570ab6e65fc8fb1f9ada5b63dc0f703a8d7dbde2fc11fb6f1e5810f6bbb,14,22336636,0.1,0.09,Ron Paul
039d5337f0c4afe82b7085be46480246de2506a094f3a6867979ca1b371cfbaa6f,2,900000,1,0.01,bouncemessage
039da00599d756e6fda10b2f1b63759fbfebdf1c9587a0d6e47da99595f958e525,3,1190570,1,0.01,thepictured
039dc7f11d43dcf73d755ad5216c9f4d091886d8865d9890f4fb9c7729883f84d5,7,5548885,1,0.1,quinsolo.com
039e05f9ddf717317801b40c5be03be79cd40a94c8e2247a316f19f3e14a0f8001,2,4000000,1,0.01,
039e17a8ce4659a402da972b1f3314fd0aa230a578bc0dbd669b23d5953fff23a2,2,2862063,1,0.01,039e17a8ce4659a402da
039e41d2a2248db0709edb3bce857e8b821c85a55cd0c18890e420cc18ae91cdf5,6,1358948,1,0.01,craig
039ed0b01f0dd48641e99f78cc282b8b1339ea87fa2571f7aebb37636553511909,1,2505000,1,0.01,browntown_BTC
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,339,2049132868,0.02749486023860899,2.790624179768903,LNBIG.com [lnd-32]
039efee6e74c7711287f99d478889bb9642aaad7e3a628ae02373b06735dee4ad9,1,100000,1,0.1,INFINITY
039f01ad62e5208940faff11d0bbc997582eafad7642aaf53de6a5f6551ab73400,175,460011712,8.48471730650197,0.35097045507397867,lightningslotmachine.com
039f3f2ab21489131273fee84f1e0207b81e8ee102bf1919ed541c89b4a20f3345,3,538597,1,0.01,MojoMoney
039f66421275c78cf09993ab26069f00323874433271a6939b25aa49e54ad0875c,2,1098000,1,0.01,Mina's LN
039f6f74de35652c3d804cd873f14cc858e26beb3fda9d14363bae40d94bc72fde,41,146687257,0.448,0.01,Crypto-RiS
039f96b5dc60b60596dafc870ae104beb6cfaa40aa718b3e9dab9db6b1e52ed3b8,3,1130000,1,0.01,DACSC
039fcde7836a25c0d37f24ac271128115e589bcee7d059d468ff2e59cc3fdf5dbe,15,25726074,0.8,0.01,oliveiraln
039fdcba660a31be8bf8d2f3b9b2dc58c0abcdf09db81a063fa2aaa77c5813cce9,11,10646400,1,0.01,SanFranciscoLN
039fdedeb1092fb6be244290b09222911ee0ffe35b5d7cb2a75204a317125c291f,4,700457,1,0.01,alwaysON
039fe267a20d94806b9337ff33b58bdbfda6e1afb754e29f51e89b47deee84cca4,1,20000,1,0.1,HOPPINGPENGUIN
03a00049175db3b3eb61c446ee6bbf6320610b048f028f472e29fecf05ed0ff05d,8,14686648,1,0.01,SOMEVANCOUVERISLANDNODE
03a006503fd4b2ab5b5862404956d4943c3ff8f8b48e6f5e17966cdf53f2ac1aad,11,16741156,1,0.01,doc-ln-exp
03a0251303c04f1ca4353eeb1467cc7c233e728a6ed7462d844c043aa73ff86149,14,13765068,1,0.01,Unimatrix_Zero_One
03a065349c9147e7cca90f114700522ef595288463a018d15b8a41bf87a7ff2f5b,1,70280,1,0.01,
03a08d40fc3676e62a0bcaa27de657ce5e05b9a2491fbbf011a506a774e9ea263a,5,2765055,1,0.01,hopeypi
03a0902a218ab3adb2c8cb4c17358303cb26891f76fee4b9ebe3f3fc0a467ea9cb,2,4198010,1,0.01,pwdpr.com
03a0a47b5396cdac83a7c21e1b22cd93cdee1d9dbb4fc3c0cc974266ed224d6cb4,7,36343149,1,0.01,lnd.jakerawsthorne.co.uk
03a0aaf1f9553dca05f8c9edd74c5ff6c5383337973a47015934dece259d646e3c,5,3435223,1,0.1,ln.mycloudware.net
03a0eef26dd7791e9c25979d52ed87dedab1c8cfa9481d3f73ad1f0a0f9c417107,14,2886358,1,0.01,Saturn
03a0f15b9b44e1ce4b192a9287aa24f8596efc1a1989d12cd25d5749cc20ea195e,3,5665700,1,0.1,
03a1124feb8a38fed0142a9b5d4e125cd000315367d4ffcb6fe7bea02f05e2e010,2,504382,1,0.01,RAboCT
03a14a5ab6b23347a6e33fdd4377b359df38707f991a86a50fd8d2f189cde67a2d,1,250000,1,0.01,03a14a5ab6b23347a6e3
03a14b704c779eeb55ed959bb9dc844c50fe9ed1ba67da59894a635944b728f532,1,60000,1,0.01,03a14b704c779eeb55ed
03a17e8ec9570e1b71d1c719aeeafa88b0604068863dc88028b490b96c2898dda8,3,550000,1,0.01,veke
03a18e5d43d6a075d634a97be51c37a81cb094a92e4b5f47bd539c14d04e5e6102,5,1965599,1,0.01,MazingerZ
03a19bfef32f5f40d3c783dca56321744cc31c0baba189f6f7df35e6b3f855bd85,1,105900,1,0.01,Rob1Ham
03a1a25363ead77fe4db785ac8ccfeebe1863034911373bc2f750469826f0b62ca,1,60000,1,0.01,
03a1c5686d25ce3e128c1dc2983dba566d8fb734f482bcda7d2333f837276bf2dc,1,60000,1,0.01,03a1c5686d25ce3e128c
03a1ef812b6b934c5e42444d88f78bfead717ab1b940e4d9d5b51e433c9f61e702,5,500000,1,0.01,BitminerFactoryItaly
03a1fc03f697ccdcdea7d39cd57aed1102186c3a4cd131114fca91b234300bc459,4,396358,1,0.01,Justdoitalex
03a20c0c2ae4508b669a70e5f82f08f69a3da5da3bf0c973673c3fe977db0f61e3,11,63256655,1,0.01,NEP
03a21671b1958b4afe298f0fc6caf1330a0bc5345cb30c486f4cd14d4a6c3f4c34,4,21474753,1,0.01,Payment21.com_LIVE_LNP21
03a21c0c2a4fdc1179f07710c32fe49804d3e2b0b1bdc760dc11cbf116da3bb363,2,1298023,1,0.01,LightningPi
03a27a5e28a75d99dbd0b7d1fde8e2ad3bbc4bd434ee3c47ddc7080ef76d7e65e0,3,1298970,1,0.01,Rothbardian
03a2b9adc3086b0ba7844bcda0159f11967e5558e430f168ee7ee797cb9830d742,19,15170998,0.9802254274900043,0.01,scumm-lnd
03a2c0955af2f254849c636dcffa1dc963c99f4141e244fc5ea79c98c72b983d06,4,10552115,1,0.01,formicary
03a2c34daf010b3501daf704b5a321e82e1631421b7ffa18dd49014967eda82dc9,3,1581695,1,0.01,Blocs
03a2f85ca2f1ccca7f90a8ef9e6395b981c6ba2aa52e7217d89d0796d6f1a115b1,8,1420326,0.499,0.01,alias
03a32888c5db46e13d1aa07cb03036f130415477a9ffb09d58c1cd54f777fbbdd9,17,17047312,1,0.01,03a32888c5db46e13d1a
03a32e441847b8143baeda8fce595dbab13660f56e163b9cc1c261fcc7f2970003,10,4729024,0.6937647176246092,0.007462478515651433,WeylandYutani
03a38700a1dc68bff8a4eed3b6a74c15c2ed8388dad09a0850ed12daa7de43c52e,6,1462821,1,0.1,VakhosDionissos
03a39309a892ed2deba3221ffba424dbeda3964c0875db7e1f033593b603b0f7e5,4,1224503,1,0.01,Nodestradamus
03a3b10493d71e5c9b54a50a191fb310ca5bcde46a0186200bc3f374717fbf6d33,1,36291,1,0.01,pollock
03a3c2c47a5679aee396e8d51efc5c6b1e181fe3a1f7e7c7c89c33fa96d5faa577,17,20743457,1,0.01,Nine_thirty_in_the_afternoon
03a3ed01180122827529d364031b607148d882984b6635cc70b29c62ff38d9b5a6,5,4914233,1,0.01,Happywheel
03a3f44ca18b4bfbf786fe7efc3956ea2142b049d1aa108907f2382dcb51eb05b0,18,559001,1,0.01,SneakyLightning
03a45be5b499702903042ab8388151c59c0c5a624d73fe40b0d87780ca75c2f720,25,62453740,1,0.01,one.lnpay.io
03a46347ced3bb8ec782572db7f32a2ea5d6a14ec4b6167ba0411975e3f863c434,2,437525,1,0.1,JCENA_LIGHTNING
03a46be38d068c2bc5af3fc13da840790ed5643f3d6d27e5e34d67ed2aec16ce67,21,24764457,1,0.1,ulrichard.ch
03a4c2795baf3b97fa5e567a6f44a37d327677dedd14b7b6d66435d8082bca09ae,8,13310010,1,0.01,ketominer 🥩 [nodl]
03a4cadef424a111699fede5196f867031b371b012509889ca2928cc0e823b06f7,1,60000,1,0.01,
03a4d23196b17e1f338c7143edd58c0a49c555bee17b0da159cfc4c62b8c7b4822,14,24820265,1,0.01,TriglavLN
03a4e7cc8b4fa01ee102240860972f7b10f544871a4b689820bb34b7ae87f3069c,2,90000,1,0.01,Raygun
03a4f54826a6076793fdde0a20bb693f961186972985d2885021642800468ce4bc,24,12457128,1,0.01,CRYPTOIDSMERCH.COM
03a503d8e30f2ff407096d235b5db63b4fcf3f89a653acb6f43d3fc492a7674019,544,706650256,0.03246120241977242,0.016410311199264605,Sagittarius A
03a511c490430787699573a9de1987881831e6dce1077cfcd2c52c97c9c94f5339,10,24046049,1,0.01,fooltools.net
03a5886df676f3b3216a4520156157b8d653e262b520281d8d325c24fd8b456b9c,119,149970377,1,0.01,Pinky
03a5927b64b1ea8657d5b770d61a3e2d0554fdb5d568773e0d6a92907913ca21f6,8,11808602,0.987,0.01,FunSociety.io
03a5a26dbc35fb5fdd97475d83955d6b6534974a62160062833444525743766d69,2,550000,1,0.01,genesmining
03a5ad27fd81d56d39c1e7e2edcc72c39fd4a72f8a0936fd2e0353981e5be4d64f,1,110938,1,0.01,danceomatic
03a5b7b1123c99b67a6a002b1ecc734cbe3c351bb790cbef03820819b3f11769f6,4,528301,1,0.01,knightrogen
03a5c60b7e31a302b1700913cdee4979710478381dd620852c2e8b010354f533dc,3,286864,1,0.01,wemipale
03a5c8e7eef252b350f9f3f3e8683b3b1921dae787e4936bc64efde84517d967a2,1,90000,1,0.01,NTG [LND]
03a5dfefd33ce385a02d63b66235f589a828ad547025b871c7185bdd00edc3ad54,7,2156331,1,0.01,LightningTurkey
03a5f6541097beb9401d735dbb03921e242ab7158fc47ce9e2ff873074f2924403,3,6200000,1,0.01,03a5f6541097beb9401d
03a5fd566492a69f3653ca464c23d8678ec19634c440baa9a1366c9b39c89512cd,22,30672409,1,0.01,Leetning.com #1 SWE
03a61131233237e06cb48effae2bc100b98f32fe79500669241002d81095c94812,18,2440460,1,0.01,ZippyBit
03a615dfbceb436b806f96babf44103f64a535671a035364d1cd4d7c1743b8387d,9,33100000,1,0.01,Thailand_Node
03a628bb5091e600a0d36290bccbf5954b0861252cbb2432c95b56f14de1ab7368,1,2100000,1,0.01,raspiblitz
03a65e2a9a7d5b925fe60b1d76dc839096996aa50362b8c885da6826599454d15d,3,782359,1,0.01,LNFree
03a6908cd7510d4d1451146bb06001933788182a1ec75b2191ac32d45711d43ed2,5,869355,1,0.01,Badbitcoin.org
03a692458aa3357c5dede272b1bd4502209531a8fc50cd6d416331e557c04aa5c1,12,4671000,0.6377649325626205,0.01,tinova-btcd-lnd
03a69b27e8045aac09e2984ffbcbfaca6f8eb5bac4196b0ff851ed900575c23e34,5,2170229,1,0.01,edi [LND]
03a6e8c14ace455f0bb3ada357e0bedd2a1e79fd8688d5ea633f7bd28467a624e2,8,1775616,1,0.01,JRN0DE
03a6f9139dafd65a9ea12abeb0d11a46301b116992fef4f8064f0d1d415e14736e,4,318233,1,0.01,PixelPushed
03a70697d7e7f2383209390163c144f8611a8a6069e6d104db78c07c020bab4069,1,60000,1,0.01,03a70697d7e7f2383209
03a71a19db76292f9d691d8b720dee8047457df1db087f06bce4a3931fe48851b1,1,41840,1,0.01,03a71a19db76292f9d69
03a72ed393ac61fa6094e594a2cfa861807102746f65114b6e75f76c008b067e30,6,805246,1,0.01,CanIHazMassAdoption
03a74879f51fdf9af8eb09ce6249225e9e2d24e0ec4cc9de3be4461402be2a1ba4,2,803458,0.475,0.01,latitude55 [LND]
03a76b80027d7c067e0da77da95880faaf89e9bf87b73a7d57bd4a3f2a124b764f,96,343313825,0.05731807042725413,4.242641863781629,MF_LND
03a775de73e3d013aa0e7c1f5f1892347e1fbf79432b93fdf8ea72fa1c35a2725a,1,200000,1,0.1,Neolila
03a7945697bb5dbe00d9762283b8f9a55eae685c4c0e891c0a1bb0c9b86e2d65ef,12,14467788,0.017279766609795497,0.01,BitcoinOnLinux
03a79bafaa49c42d07495a7367d670307df082f5ac8059082b2e6d18852f006015,6,600000,1,0.01,decrypt-ed.com
03a7d34827455941d274b886985eaad1c3775b5a08b14cac4f43de886b924494e4,3,300000,1,0.01,03a7d34827455941d274
03a7daef60143b48b44769ff0daebcbd1796ca49d346bab7617ced5754e5b5240e,5,578347,0.25,0.05,⚡️ancap⚡️
03a7fb52da76a723f7e3cd5d777c0372f1ae1217c82a60e15d12b74089b3d82724,21,33330915,0.29912638161898647,0.07307862565429123,lnZ.hk
03a8174947b5ed6a8ca5addd2d0b6a18a10cb4f01eac265a9a47e7ca24d616ff97,2,1296677,1,0.01,Mona_Lisa_LN
03a830531053653d9988731de174d8cf340e8a1742df01a81d02f4c5556c514736,21,1969057,1,0.01,@blame_bitcoin
03a8317831386c51a2f5f5f02c516f5aedfd773f4705e4a6b250f1ac3f9ffb760e,1,500000,1,0.1,
03a8334aba5660e241468e2f0deb2526bfd50d0e3fe808d882913e39094dc1a028,26,14902380,1,0.01,cosmicApotheosis
